origin,destination,date_from,date_to,flight_price,hotel_name,stars,address,amenities,hotel_price,total_price
"Chicago,Seattle,2024-03-21,2024-03-28,68,The Westin Seattle,4,""1900 5th Ave, Seattle, WA 98101"",Pet friendly,214,282"
"Chicago,Seattle,2024-03-21,2024-03-27,68,The Westin Seattle,4,""1900 5th Ave, Seattle, WA 98101"",""Pool, Hot tub, Fitness"",198,266"
"Chicago,Seattle,2024-03-21,2024-03-28,68,Thompson Seattle,5,""110 Stewart St, Seattle, WA 98101"",""Pet friendly, Fitness, Pool, Free WiFi, Hot tub"",353,421"
"Chicago,Seattle,2024-03-21,2024-03-23,68,Thompson Seattle,5,""110 Stewart St, Seattle, WA 98101"",""Fitness, Pool, Pet friendly"",1211,1279"
"Los Angeles,Seattle,2024-03-21,2024-03-24,78,The Westin Seattle,4,""1900 5th Ave, Seattle, WA 98101"",Pet friendly,214,292"
"Los Angeles,Seattle,2024-03-21,2024-03-22,78,The Westin Seattle,4,""1900 5th Ave, Seattle, WA 98101"",""Pool, Hot tub, Fitness"",198,276"
"Los Angeles,Seattle,2024-03-21,2024-03-27,78,Thompson Seattle,5,""110 Stewart St, Seattle, WA 98101"",""Pet friendly, Fitness, Pool, Free WiFi, Hot tub"",353,431"
"Los Angeles,Seattle,2024-03-21,2024-03-26,78,Thompson Seattle,5,""110 Stewart St, Seattle, WA 98101"",""Fitness, Pool, Pet friendly"",1211,1289"
"NYC,Seattle,2024-03-21,2024-03-25,172,The Westin Seattle,4,""1900 5th Ave, Seattle, WA 98101"",Pet friendly,214,386"
"NYC,Seattle,2024-03-21,2024-03-23,172,The Westin Seattle,4,""1900 5th Ave, Seattle, WA 98101"",""Pool, Hot tub, Fitness"",198,370"
"NYC,Seattle,2024-03-21,2024-03-26,172,Thompson Seattle,5,""110 Stewart St, Seattle, WA 98101"",""Pet friendly, Fitness, Pool, Free WiFi, Hot tub"",353,525"
"NYC,Seattle,2024-03-21,2024-03-25,172,Thompson Seattle,5,""110 Stewart St, Seattle, WA 98101"",""Fitness, Pool, Pet friendly"",1211,1383"
"San Diego,Seattle,2024-03-21,2024-03-28,89,The Westin Seattle,4,""1900 5th Ave, Seattle, WA 98101"",Pet friendly,214,303"
"San Diego,Seattle,2024-03-21,2024-03-24,89,The Westin Seattle,4,""1900 5th Ave, Seattle, WA 98101"",""Pool, Hot tub, Fitness"",198,287"
"San Diego,Seattle,2024-03-21,2024-03-27,89,Thompson Seattle,5,""110 Stewart St, Seattle, WA 98101"",""Pet friendly, Fitness, Pool, Free WiFi, Hot tub"",353,442"
"San Diego,Seattle,2024-03-21,2024-03-28,89,Thompson Seattle,5,""110 Stewart St, Seattle, WA 98101"",""Fitness, Pool, Pet friendly"",1211,1300"
"San Francisco,Seattle,2024-03-21,2024-03-25,78,The Westin Seattle,4,""1900 5th Ave, Seattle, WA 98101"",Pet friendly,214,292"
"San Francisco,Seattle,2024-03-21,2024-03-22,78,The Westin Seattle,4,""1900 5th Ave, Seattle, WA 98101"",""Pool, Hot tub, Fitness"",198,276"
"San Francisco,Seattle,2024-03-21,2024-03-28,78,Thompson Seattle,5,""110 Stewart St, Seattle, WA 98101"",""Pet friendly, Fitness, Pool, Free WiFi, Hot tub"",353,431"
"San Francisco,Seattle,2024-03-21,2024-03-28,78,Thompson Seattle,5,""110 Stewart St, Seattle, WA 98101"",""Fitness, Pool, Pet friendly"",1211,1289"
"Chicago,Los Angeles,2024-03-21,2024-03-25,132,""The Westin Bonaventure Hotel & Suites, Los Angeles"",4,""404 S Figueroa St, Los Angeles, CA 90071"",Pet friendly,207,339"
"Chicago,Los Angeles,2024-03-21,2024-03-27,132,JW Marriott Los Angeles L.A. LIVE,4,""900 W Olympic Blvd, Los Angeles, CA 90015"",""Pet friendly, Fitness"",233,365"
"Chicago,Los Angeles,2024-03-21,2024-03-22,132,""The Ritz-Carlton, Los Angeles"",5,""900 W Olympic Blvd, Los Angeles, CA 90015"",""Parking, Fitness, Free WiFi"",892,1024"
"Chicago,Los Angeles,2024-03-21,2024-03-26,132,JW Marriott Los Angeles L.A. LIVE,5,""900 W Olympic Blvd, Los Angeles, CA 90015"",""Airport Shuttle, Pet friendly, Kitchen/Kitchenette, Free WiFi, Parking"",1247,1379"
"NYC,Los Angeles,2024-03-21,2024-03-28,201,""The Westin Bonaventure Hotel & Suites, Los Angeles"",4,""404 S Figueroa St, Los Angeles, CA 90071"",Pet friendly,207,408"
"NYC,Los Angeles,2024-03-21,2024-03-26,201,JW Marriott Los Angeles L.A. LIVE,4,""900 W Olympic Blvd, Los Angeles, CA 90015"",""Pet friendly, Fitness"",233,434"
"NYC,Los Angeles,2024-03-21,2024-03-28,201,""The Ritz-Carlton, Los Angeles"",5,""900 W Olympic Blvd, Los Angeles, CA 90015"",""Parking, Fitness, Free WiFi"",892,1093"
"NYC,Los Angeles,2024-03-21,2024-03-22,201,JW Marriott Los Angeles L.A. LIVE,5,""900 W Olympic Blvd, Los Angeles, CA 90015"",""Airport Shuttle, Pet friendly, Kitchen/Kitchenette, Free WiFi, Parking"",1247,1448"
"San Diego,Los Angeles,2024-03-21,2024-03-28,113,""The Westin Bonaventure Hotel & Suites, Los Angeles"",4,""404 S Figueroa St, Los Angeles, CA 90071"",Pet friendly,207,320"
"San Diego,Los Angeles,2024-03-21,2024-03-23,113,JW Marriott Los Angeles L.A. LIVE,4,""900 W Olympic Blvd, Los Angeles, CA 90015"",""Pet friendly, Fitness"",233,346"
"San Diego,Los Angeles,2024-03-21,2024-03-28,113,""The Ritz-Carlton, Los Angeles"",5,""900 W Olympic Blvd, Los Angeles, CA 90015"",""Parking, Fitness, Free WiFi"",892,1005"
"San Diego,Los Angeles,2024-03-21,2024-03-22,113,JW Marriott Los Angeles L.A. LIVE,5,""900 W Olympic Blvd, Los Angeles, CA 90015"",""Airport Shuttle, Pet friendly, Kitchen/Kitchenette, Free WiFi, Parking"",1247,1360"
"San Francisco,Los Angeles,2024-03-21,2024-03-28,94,""The Westin Bonaventure Hotel & Suites, Los Angeles"",4,""404 S Figueroa St, Los Angeles, CA 90071"",Pet friendly,207,301"
"San Francisco,Los Angeles,2024-03-21,2024-03-26,94,JW Marriott Los Angeles L.A. LIVE,4,""900 W Olympic Blvd, Los Angeles, CA 90015"",""Pet friendly, Fitness"",233,327"
"San Francisco,Los Angeles,2024-03-21,2024-03-26,94,""The Ritz-Carlton, Los Angeles"",5,""900 W Olympic Blvd, Los Angeles, CA 90015"",""Parking, Fitness, Free WiFi"",892,986"
"San Francisco,Los Angeles,2024-03-21,2024-03-25,94,JW Marriott Los Angeles L.A. LIVE,5,""900 W Olympic Blvd, Los Angeles, CA 90015"",""Airport Shuttle, Pet friendly, Kitchen/Kitchenette, Free WiFi, Parking"",1247,1341"
"Seattle,Los Angeles,2024-03-21,2024-03-24,102,""The Westin Bonaventure Hotel & Suites, Los Angeles"",4,""404 S Figueroa St, Los Angeles, CA 90071"",Pet friendly,207,309"
"Seattle,Los Angeles,2024-03-21,2024-03-23,102,JW Marriott Los Angeles L.A. LIVE,4,""900 W Olympic Blvd, Los Angeles, CA 90015"",""Pet friendly, Fitness"",233,335"
"Seattle,Los Angeles,2024-03-21,2024-03-28,102,""The Ritz-Carlton, Los Angeles"",5,""900 W Olympic Blvd, Los Angeles, CA 90015"",""Parking, Fitness, Free WiFi"",892,994"
"Seattle,Los Angeles,2024-03-21,2024-03-23,102,JW Marriott Los Angeles L.A. LIVE,5,""900 W Olympic Blvd, Los Angeles, CA 90015"",""Airport Shuttle, Pet friendly, Kitchen/Kitchenette, Free WiFi, Parking"",1247,1349"
"Chicago,San Francisco,2024-03-21,2024-03-26,182,The St. Regis San Francisco,4,""125 3rd St, San Francisco, CA 94103"",""Fitness, Pet friendly"",195,377"
"Chicago,San Francisco,2024-03-21,2024-03-22,182,The St. Regis San Francisco,4,""125 3rd St, San Francisco, CA 94103"",Pet friendly,166,348"
"Chicago,San Francisco,2024-03-21,2024-03-27,182,""The Ritz-Carlton, San Francisco"",5,""600 Stockton St, San Francisco, CA 94108"",""Free WiFi, Hot tub, Pool, Airport Shuttle, Gym"",395,577"
"Chicago,San Francisco,2024-03-21,2024-03-25,182,The St. Regis San Francisco,5,""125 3rd St, San Francisco, CA 94103"",""Pet friendly, Free Breakfast, Airport Shuttle, Parking, Kitchen/Kitchenette"",649,831"
"Los Angeles,San Francisco,2024-03-21,2024-03-22,66,The St. Regis San Francisco,4,""125 3rd St, San Francisco, CA 94103"",""Fitness, Pet friendly"",195,261"
"Los Angeles,San Francisco,2024-03-21,2024-03-27,66,The St. Regis San Francisco,4,""125 3rd St, San Francisco, CA 94103"",Pet friendly,166,232"
"Los Angeles,San Francisco,2024-03-21,2024-03-26,66,""The Ritz-Carlton, San Francisco"",5,""600 Stockton St, San Francisco, CA 94108"",""Free WiFi, Hot tub, Pool, Airport Shuttle, Gym"",395,461"
"Los Angeles,San Francisco,2024-03-21,2024-03-24,66,The St. Regis San Francisco,5,""125 3rd St, San Francisco, CA 94103"",""Pet friendly, Free Breakfast, Airport Shuttle, Parking, Kitchen/Kitchenette"",649,715"
"NYC,San Francisco,2024-03-21,2024-03-25,125,The St. Regis San Francisco,4,""125 3rd St, San Francisco, CA 94103"",""Fitness, Pet friendly"",195,320"
"NYC,San Francisco,2024-03-21,2024-03-26,125,The St. Regis San Francisco,4,""125 3rd St, San Francisco, CA 94103"",Pet friendly,166,291"
"NYC,San Francisco,2024-03-21,2024-03-23,125,""The Ritz-Carlton, San Francisco"",5,""600 Stockton St, San Francisco, CA 94108"",""Free WiFi, Hot tub, Pool, Airport Shuttle, Gym"",395,520"
"NYC,San Francisco,2024-03-21,2024-03-27,125,The St. Regis San Francisco,5,""125 3rd St, San Francisco, CA 94103"",""Pet friendly, Free Breakfast, Airport Shuttle, Parking, Kitchen/Kitchenette"",649,774"
"San Diego,San Francisco,2024-03-21,2024-03-28,146,The St. Regis San Francisco,4,""125 3rd St, San Francisco, CA 94103"",""Fitness, Pet friendly"",195,341"
"San Diego,San Francisco,2024-03-21,2024-03-22,146,The St. Regis San Francisco,4,""125 3rd St, San Francisco, CA 94103"",Pet friendly,166,312"
"San Diego,San Francisco,2024-03-21,2024-03-22,146,""The Ritz-Carlton, San Francisco"",5,""600 Stockton St, San Francisco, CA 94108"",""Free WiFi, Hot tub, Pool, Airport Shuttle, Gym"",395,541"
"San Diego,San Francisco,2024-03-21,2024-03-27,146,The St. Regis San Francisco,5,""125 3rd St, San Francisco, CA 94103"",""Pet friendly, Free Breakfast, Airport Shuttle, Parking, Kitchen/Kitchenette"",649,795"
"Seattle,San Francisco,2024-03-21,2024-03-25,179,The St. Regis San Francisco,4,""125 3rd St, San Francisco, CA 94103"",""Fitness, Pet friendly"",195,374"
"Seattle,San Francisco,2024-03-21,2024-03-26,179,The St. Regis San Francisco,4,""125 3rd St, San Francisco, CA 94103"",Pet friendly,166,345"
"Seattle,San Francisco,2024-03-21,2024-03-22,179,""The Ritz-Carlton, San Francisco"",5,""600 Stockton St, San Francisco, CA 94108"",""Free WiFi, Hot tub, Pool, Airport Shuttle, Gym"",395,574"
"Seattle,San Francisco,2024-03-21,2024-03-23,179,The St. Regis San Francisco,5,""125 3rd St, San Francisco, CA 94103"",""Pet friendly, Free Breakfast, Airport Shuttle, Parking, Kitchen/Kitchenette"",649,828"
"Chicago,NYC,2024-03-21,2024-03-22,149,""The Langham, New York, Fifth Avenue"",4,""400 5th Ave, New York, NY 10018"",""Free WiFi, Parking, Pet friendly"",412,561"
"Chicago,NYC,2024-03-21,2024-03-22,149,""The Ritz-Carlton New York, Central Park"",4,""50 Central Park S, New York, NY 10019"",""Gym, Free Breakfast"",231,380"
"Chicago,NYC,2024-03-21,2024-03-25,149,The Plaza Hotel,5,""768 5th Ave, New York, NY 10019"",""Gym, Pet friendly, Free Breakfast"",1474,1623"
"Chicago,NYC,2024-03-21,2024-03-26,149,""The Ritz-Carlton New York, Central Park"",5,""50 Central Park S, New York, NY 10019"",""Airport Shuttle, Gym, Kitchen/Kitchenette, Fitness"",1549,1698"
"Los Angeles,NYC,2024-03-21,2024-03-25,197,""The Langham, New York, Fifth Avenue"",4,""400 5th Ave, New York, NY 10018"",""Free WiFi, Parking, Pet friendly"",412,609"
"Los Angeles,NYC,2024-03-21,2024-03-27,197,""The Ritz-Carlton New York, Central Park"",4,""50 Central Park S, New York, NY 10019"",""Gym, Free Breakfast"",231,428"
"Los Angeles,NYC,2024-03-21,2024-03-28,197,The Plaza Hotel,5,""768 5th Ave, New York, NY 10019"",""Gym, Pet friendly, Free Breakfast"",1474,1671"
"Los Angeles,NYC,2024-03-21,2024-03-26,197,""The Ritz-Carlton New York, Central Park"",5,""50 Central Park S, New York, NY 10019"",""Airport Shuttle, Gym, Kitchen/Kitchenette, Fitness"",1549,1746"
"San Diego,NYC,2024-03-21,2024-03-24,122,""The Langham, New York, Fifth Avenue"",4,""400 5th Ave, New York, NY 10018"",""Free WiFi, Parking, Pet friendly"",412,534"
"San Diego,NYC,2024-03-21,2024-03-23,122,""The Ritz-Carlton New York, Central Park"",4,""50 Central Park S, New York, NY 10019"",""Gym, Free Breakfast"",231,353"
"San Diego,NYC,2024-03-21,2024-03-24,122,The Plaza Hotel,5,""768 5th Ave, New York, NY 10019"",""Gym, Pet friendly, Free Breakfast"",1474,1596"
"San Diego,NYC,2024-03-21,2024-03-22,122,""The Ritz-Carlton New York, Central Park"",5,""50 Central Park S, New York, NY 10019"",""Airport Shuttle, Gym, Kitchen/Kitchenette, Fitness"",1549,1671"
"San Francisco,NYC,2024-03-21,2024-03-27,198,""The Langham, New York, Fifth Avenue"",4,""400 5th Ave, New York, NY 10018"",""Free WiFi, Parking, Pet friendly"",412,610"
"San Francisco,NYC,2024-03-21,2024-03-28,198,""The Ritz-Carlton New York, Central Park"",4,""50 Central Park S, New York, NY 10019"",""Gym, Free Breakfast"",231,429"
"San Francisco,NYC,2024-03-21,2024-03-27,198,The Plaza Hotel,5,""768 5th Ave, New York, NY 10019"",""Gym, Pet friendly, Free Breakfast"",1474,1672"
"San Francisco,NYC,2024-03-21,2024-03-26,198,""The Ritz-Carlton New York, Central Park"",5,""50 Central Park S, New York, NY 10019"",""Airport Shuttle, Gym, Kitchen/Kitchenette, Fitness"",1549,1747"
"Seattle,NYC,2024-03-21,2024-03-24,182,""The Langham, New York, Fifth Avenue"",4,""400 5th Ave, New York, NY 10018"",""Free WiFi, Parking, Pet friendly"",412,594"
"Seattle,NYC,2024-03-21,2024-03-24,182,""The Ritz-Carlton New York, Central Park"",4,""50 Central Park S, New York, NY 10019"",""Gym, Free Breakfast"",231,413"
"Seattle,NYC,2024-03-21,2024-03-22,182,The Plaza Hotel,5,""768 5th Ave, New York, NY 10019"",""Gym, Pet friendly, Free Breakfast"",1474,1656"
"Seattle,NYC,2024-03-21,2024-03-23,182,""The Ritz-Carlton New York, Central Park"",5,""50 Central Park S, New York, NY 10019"",""Airport Shuttle, Gym, Kitchen/Kitchenette, Fitness"",1549,1731"
"Los Angeles,Chicago,2024-03-21,2024-03-24,159,The Peninsula Chicago,4,""108 E Superior St, Chicago, IL 60611"",""Hot tub, Airport Shuttle, Pet friendly"",194,353"
"Los Angeles,Chicago,2024-03-21,2024-03-22,159,Four Seasons Hotel Chicago,4,""120 E Delaware Pl, Chicago, IL 60611"",""Kitchen/Kitchenette, Hot tub, Free Breakfast"",158,317"
"Los Angeles,Chicago,2024-03-21,2024-03-27,159,Trump International Hotel & Tower Chicago,5,""401 N Wabash Ave, Chicago, IL 60611"",""Pool, Parking, Hot tub, Airport Shuttle, Gym"",1163,1322"
"Los Angeles,Chicago,2024-03-21,2024-03-25,159,Park Hyatt Chicago,5,""800 N Michigan Ave, Chicago, IL 60611"",""Kitchen/Kitchenette, Free Breakfast, Free WiFi, Fitness"",1336,1495"
"NYC,Chicago,2024-03-21,2024-03-25,132,The Peninsula Chicago,4,""108 E Superior St, Chicago, IL 60611"",""Hot tub, Airport Shuttle, Pet friendly"",194,326"
"NYC,Chicago,2024-03-21,2024-03-27,132,Four Seasons Hotel Chicago,4,""120 E Delaware Pl, Chicago, IL 60611"",""Kitchen/Kitchenette, Hot tub, Free Breakfast"",158,290"
"NYC,Chicago,2024-03-21,2024-03-25,132,Trump International Hotel & Tower Chicago,5,""401 N Wabash Ave, Chicago, IL 60611"",""Pool, Parking, Hot tub, Airport Shuttle, Gym"",1163,1295"
"NYC,Chicago,2024-03-21,2024-03-23,132,Park Hyatt Chicago,5,""800 N Michigan Ave, Chicago, IL 60611"",""Kitchen/Kitchenette, Free Breakfast, Free WiFi, Fitness"",1336,1468"
"San Diego,Chicago,2024-03-21,2024-03-22,74,The Peninsula Chicago,4,""108 E Superior St, Chicago, IL 60611"",""Hot tub, Airport Shuttle, Pet friendly"",194,268"
"San Diego,Chicago,2024-03-21,2024-03-26,74,Four Seasons Hotel Chicago,4,""120 E Delaware Pl, Chicago, IL 60611"",""Kitchen/Kitchenette, Hot tub, Free Breakfast"",158,232"
"San Diego,Chicago,2024-03-21,2024-03-23,74,Trump International Hotel & Tower Chicago,5,""401 N Wabash Ave, Chicago, IL 60611"",""Pool, Parking, Hot tub, Airport Shuttle, Gym"",1163,1237"
"San Diego,Chicago,2024-03-21,2024-03-24,74,Park Hyatt Chicago,5,""800 N Michigan Ave, Chicago, IL 60611"",""Kitchen/Kitchenette, Free Breakfast, Free WiFi, Fitness"",1336,1410"
"San Francisco,Chicago,2024-03-21,2024-03-26,91,The Peninsula Chicago,4,""108 E Superior St, Chicago, IL 60611"",""Hot tub, Airport Shuttle, Pet friendly"",194,285"
"San Francisco,Chicago,2024-03-21,2024-03-28,91,Four Seasons Hotel Chicago,4,""120 E Delaware Pl, Chicago, IL 60611"",""Kitchen/Kitchenette, Hot tub, Free Breakfast"",158,249"
"San Francisco,Chicago,2024-03-21,2024-03-27,91,Trump International Hotel & Tower Chicago,5,""401 N Wabash Ave, Chicago, IL 60611"",""Pool, Parking, Hot tub, Airport Shuttle, Gym"",1163,1254"
"San Francisco,Chicago,2024-03-21,2024-03-28,91,Park Hyatt Chicago,5,""800 N Michigan Ave, Chicago, IL 60611"",""Kitchen/Kitchenette, Free Breakfast, Free WiFi, Fitness"",1336,1427"
"Seattle,Chicago,2024-03-21,2024-03-25,136,The Peninsula Chicago,4,""108 E Superior St, Chicago, IL 60611"",""Hot tub, Airport Shuttle, Pet friendly"",194,330"
"Seattle,Chicago,2024-03-21,2024-03-22,136,Four Seasons Hotel Chicago,4,""120 E Delaware Pl, Chicago, IL 60611"",""Kitchen/Kitchenette, Hot tub, Free Breakfast"",158,294"
"Seattle,Chicago,2024-03-21,2024-03-26,136,Trump International Hotel & Tower Chicago,5,""401 N Wabash Ave, Chicago, IL 60611"",""Pool, Parking, Hot tub, Airport Shuttle, Gym"",1163,1299"
"Seattle,Chicago,2024-03-21,2024-03-23,136,Park Hyatt Chicago,5,""800 N Michigan Ave, Chicago, IL 60611"",""Kitchen/Kitchenette, Free Breakfast, Free WiFi, Fitness"",1336,1472"
"Chicago,Seattle,2024-03-22,2024-03-28,119,Thompson Seattle,4,""110 Stewart St, Seattle, WA 98101"",""Pool, Hot tub, Kitchen/Kitchenette"",284,403"
"Chicago,Seattle,2024-03-22,2024-03-29,119,Thompson Seattle,4,""110 Stewart St, Seattle, WA 98101"",""Pool, Kitchen/Kitchenette"",278,397"
"Chicago,Seattle,2024-03-22,2024-03-26,119,The Westin Seattle,5,""1900 5th Ave, Seattle, WA 98101"",""Pool, Parking, Gym, Free WiFi, Pet friendly"",1340,1459"
"Chicago,Seattle,2024-03-22,2024-03-27,119,Fairmont Olympic Hotel,5,""411 University St, Seattle, WA 98101"",""Hot tub, Pool, Kitchen/Kitchenette, Pet friendly, Airport Shuttle"",1147,1266"
"Los Angeles,Seattle,2024-03-22,2024-03-27,74,Thompson Seattle,4,""110 Stewart St, Seattle, WA 98101"",""Pool, Hot tub, Kitchen/Kitchenette"",284,358"
"Los Angeles,Seattle,2024-03-22,2024-03-25,74,Thompson Seattle,4,""110 Stewart St, Seattle, WA 98101"",""Pool, Kitchen/Kitchenette"",278,352"
"Los Angeles,Seattle,2024-03-22,2024-03-29,74,The Westin Seattle,5,""1900 5th Ave, Seattle, WA 98101"",""Pool, Parking, Gym, Free WiFi, Pet friendly"",1340,1414"
"Los Angeles,Seattle,2024-03-22,2024-03-24,74,Fairmont Olympic Hotel,5,""411 University St, Seattle, WA 98101"",""Hot tub, Pool, Kitchen/Kitchenette, Pet friendly, Airport Shuttle"",1147,1221"
"NYC,Seattle,2024-03-22,2024-03-25,184,Thompson Seattle,4,""110 Stewart St, Seattle, WA 98101"",""Pool, Hot tub, Kitchen/Kitchenette"",284,468"
"NYC,Seattle,2024-03-22,2024-03-26,184,Thompson Seattle,4,""110 Stewart St, Seattle, WA 98101"",""Pool, Kitchen/Kitchenette"",278,462"
"NYC,Seattle,2024-03-22,2024-03-27,184,The Westin Seattle,5,""1900 5th Ave, Seattle, WA 98101"",""Pool, Parking, Gym, Free WiFi, Pet friendly"",1340,1524"
"NYC,Seattle,2024-03-22,2024-03-25,184,Fairmont Olympic Hotel,5,""411 University St, Seattle, WA 98101"",""Hot tub, Pool, Kitchen/Kitchenette, Pet friendly, Airport Shuttle"",1147,1331"
"San Diego,Seattle,2024-03-22,2024-03-26,170,Thompson Seattle,4,""110 Stewart St, Seattle, WA 98101"",""Pool, Hot tub, Kitchen/Kitchenette"",284,454"
"San Diego,Seattle,2024-03-22,2024-03-27,170,Thompson Seattle,4,""110 Stewart St, Seattle, WA 98101"",""Pool, Kitchen/Kitchenette"",278,448"
"San Diego,Seattle,2024-03-22,2024-03-25,170,The Westin Seattle,5,""1900 5th Ave, Seattle, WA 98101"",""Pool, Parking, Gym, Free WiFi, Pet friendly"",1340,1510"
"San Diego,Seattle,2024-03-22,2024-03-23,170,Fairmont Olympic Hotel,5,""411 University St, Seattle, WA 98101"",""Hot tub, Pool, Kitchen/Kitchenette, Pet friendly, Airport Shuttle"",1147,1317"
"San Francisco,Seattle,2024-03-22,2024-03-29,166,Thompson Seattle,4,""110 Stewart St, Seattle, WA 98101"",""Pool, Hot tub, Kitchen/Kitchenette"",284,450"
"San Francisco,Seattle,2024-03-22,2024-03-27,166,Thompson Seattle,4,""110 Stewart St, Seattle, WA 98101"",""Pool, Kitchen/Kitchenette"",278,444"
"San Francisco,Seattle,2024-03-22,2024-03-26,166,The Westin Seattle,5,""1900 5th Ave, Seattle, WA 98101"",""Pool, Parking, Gym, Free WiFi, Pet friendly"",1340,1506"
"San Francisco,Seattle,2024-03-22,2024-03-23,166,Fairmont Olympic Hotel,5,""411 University St, Seattle, WA 98101"",""Hot tub, Pool, Kitchen/Kitchenette, Pet friendly, Airport Shuttle"",1147,1313"
"Chicago,Los Angeles,2024-03-22,2024-03-23,124,""The Ritz-Carlton, Los Angeles"",4,""900 W Olympic Blvd, Los Angeles, CA 90015"",""Free Breakfast, Parking, Gym"",211,335"
"Chicago,Los Angeles,2024-03-22,2024-03-27,124,JW Marriott Los Angeles L.A. LIVE,4,""900 W Olympic Blvd, Los Angeles, CA 90015"",Free WiFi,268,392"
"Chicago,Los Angeles,2024-03-22,2024-03-26,124,""The Westin Bonaventure Hotel & Suites, Los Angeles"",5,""404 S Figueroa St, Los Angeles, CA 90071"",""Kitchen/Kitchenette, Parking, Free Breakfast, Pet friendly, Gym"",2728,2852"
"Chicago,Los Angeles,2024-03-22,2024-03-29,124,""The Ritz-Carlton, Los Angeles"",5,""900 W Olympic Blvd, Los Angeles, CA 90015"",""Kitchen/Kitchenette, Pool, Hot tub, Parking, Gym"",2469,2593"
