Origin,City,Date,Flight Price,Hotel Name,Stars,Address,Amenities,Night Price($)
San Diego,Seattle,2024-03-18,100,The Edgewater Hotel,5,"2411 Alaskan Way, Seattle, WA 98121","Kitchen/Kitchenette, Pool, Hot tub, Airport Shuttle",326
San Diego,Seattle,2024-03-18,100,The Edgewater Hotel,5,"2411 Alaskan Way, Seattle, WA 98121","Airport Shuttle, Free WiFi, Hot tub",483
San Francisco,Seattle,2024-03-18,166,The Edgewater Hotel,4,"2411 Alaskan Way, Seattle, WA 98121","Pet friendly, Pool",276
San Francisco,Seattle,2024-03-18,166,Sheraton Grand Seattle,4,"1400 6th Ave, Seattle, WA 98101","Pool, Gym, Free WiFi",196
San Francisco,Seattle,2024-03-18,166,The Edgewater Hotel,5,"2411 Alaskan Way, Seattle, WA 98121","Kitchen/Kitchenette, Pool, Hot tub, Airport Shuttle",326
San Francisco,Seattle,2024-03-18,166,The Edgewater Hotel,5,"2411 Alaskan Way, Seattle, WA 98121","Airport Shuttle, Free WiFi, Hot tub",483
Chicago,Los Angeles,2024-03-18,166,"The Ritz-Carlton, Los Angeles",4,"900 W Olympic Blvd, Los Angeles, CA 90015",Fitness,219
Chicago,Los Angeles,2024-03-18,166,InterContinental Los Angeles Downtown,4,"900 Wilshire Blvd, Los Angeles, CA 90017","Parking, Free Breakfast, Free WiFi",269
Chicago,Los Angeles,2024-03-18,166,"The Westin Bonaventure Hotel & Suites, Los Angeles",5,"404 S Figueroa St, Los Angeles, CA 90071","Fitness, Free WiFi, Pet friendly, Pool, Gym",2779
Chicago,Los Angeles,2024-03-18,166,The LINE Hotel,5,"3515 Wilshire Blvd, Los Angeles, CA 90010","Parking, Pool, Hot tub, Gym",1389
NYC,Los Angeles,2024-03-18,188,"The Ritz-Carlton, Los Angeles",4,"900 W Olympic Blvd, Los Angeles, CA 90015",Fitness,219
NYC,Los Angeles,2024-03-18,188,InterContinental Los Angeles Downtown,4,"900 Wilshire Blvd, Los Angeles, CA 90017","Parking, Free Breakfast, Free WiFi",269
NYC,Los Angeles,2024-03-18,188,"The Westin Bonaventure Hotel & Suites, Los Angeles",5,"404 S Figueroa St, Los Angeles, CA 90071","Fitness, Free WiFi, Pet friendly, Pool, Gym",2779
NYC,Los Angeles,2024-03-18,188,The LINE Hotel,5,"3515 Wilshire Blvd, Los Angeles, CA 90010","Parking, Pool, Hot tub, Gym",1389
San Diego,Los Angeles,2024-03-18,131,"The Ritz-Carlton, Los Angeles",4,"900 W Olympic Blvd, Los Angeles, CA 90015",Fitness,219
San Diego,Los Angeles,2024-03-18,131,InterContinental Los Angeles Downtown,4,"900 Wilshire Blvd, Los Angeles, CA 90017","Parking, Free Breakfast, Free WiFi",269
San Diego,Los Angeles,2024-03-18,131,"The Westin Bonaventure Hotel & Suites, Los Angeles",5,"404 S Figueroa St, Los Angeles, CA 90071","Fitness, Free WiFi, Pet friendly, Pool, Gym",2779
San Diego,Los Angeles,2024-03-18,131,The LINE Hotel,5,"3515 Wilshire Blvd, Los Angeles, CA 90010","Parking, Pool, Hot tub, Gym",1389
San Francisco,Los Angeles,2024-03-18,76,"The Ritz-Carlton, Los Angeles",4,"900 W Olympic Blvd, Los Angeles, CA 90015",Fitness,219
San Francisco,Los Angeles,2024-03-18,76,InterContinental Los Angeles Downtown,4,"900 Wilshire Blvd, Los Angeles, CA 90017","Parking, Free Breakfast, Free WiFi",269
San Francisco,Los Angeles,2024-03-18,76,"The Westin Bonaventure Hotel & Suites, Los Angeles",5,"404 S Figueroa St, Los Angeles, CA 90071","Fitness, Free WiFi, Pet friendly, Pool, Gym",2779
San Francisco,Los Angeles,2024-03-18,76,The LINE Hotel,5,"3515 Wilshire Blvd, Los Angeles, CA 90010","Parking, Pool, Hot tub, Gym",1389
Seattle,Los Angeles,2024-03-18,80,"The Ritz-Carlton, Los Angeles",4,"900 W Olympic Blvd, Los Angeles, CA 90015",Fitness,219
Seattle,Los Angeles,2024-03-18,80,InterContinental Los Angeles Downtown,4,"900 Wilshire Blvd, Los Angeles, CA 90017","Parking, Free Breakfast, Free WiFi",269
Seattle,Los Angeles,2024-03-18,80,"The Westin Bonaventure Hotel & Suites, Los Angeles",5,"404 S Figueroa St, Los Angeles, CA 90071","Fitness, Free WiFi, Pet friendly, Pool, Gym",2779
Seattle,Los Angeles,2024-03-18,80,The LINE Hotel,5,"3515 Wilshire Blvd, Los Angeles, CA 90010","Parking, Pool, Hot tub, Gym",1389
Chicago,San Francisco,2024-03-18,170,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108","Kitchen/Kitchenette, Parking",225
Chicago,San Francisco,2024-03-18,170,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108","Free WiFi, Pool, Kitchen/Kitchenette",202
Chicago,San Francisco,2024-03-18,170,"The Ritz-Carlton, San Francisco",5,"600 Stockton St, San Francisco, CA 94108","Hot tub, Free Breakfast, Pool, Gym",1031
Chicago,San Francisco,2024-03-18,170,Fairmont San Francisco,5,"950 Mason St, San Francisco, CA 94108","Hot tub, Airport Shuttle, Gym, Pool",559
Los Angeles,San Francisco,2024-03-18,80,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108","Kitchen/Kitchenette, Parking",225
Los Angeles,San Francisco,2024-03-18,80,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108","Free WiFi, Pool, Kitchen/Kitchenette",202
Los Angeles,San Francisco,2024-03-18,80,"The Ritz-Carlton, San Francisco",5,"600 Stockton St, San Francisco, CA 94108","Hot tub, Free Breakfast, Pool, Gym",1031
Los Angeles,San Francisco,2024-03-18,80,Fairmont San Francisco,5,"950 Mason St, San Francisco, CA 94108","Hot tub, Airport Shuttle, Gym, Pool",559
NYC,San Francisco,2024-03-18,146,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108","Kitchen/Kitchenette, Parking",225
NYC,San Francisco,2024-03-18,146,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108","Free WiFi, Pool, Kitchen/Kitchenette",202
NYC,San Francisco,2024-03-18,146,"The Ritz-Carlton, San Francisco",5,"600 Stockton St, San Francisco, CA 94108","Hot tub, Free Breakfast, Pool, Gym",1031
NYC,San Francisco,2024-03-18,146,Fairmont San Francisco,5,"950 Mason St, San Francisco, CA 94108","Hot tub, Airport Shuttle, Gym, Pool",559
San Diego,San Francisco,2024-03-18,162,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108","Kitchen/Kitchenette, Parking",225
San Diego,San Francisco,2024-03-18,162,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108","Free WiFi, Pool, Kitchen/Kitchenette",202
San Diego,San Francisco,2024-03-18,162,"The Ritz-Carlton, San Francisco",5,"600 Stockton St, San Francisco, CA 94108","Hot tub, Free Breakfast, Pool, Gym",1031
San Diego,San Francisco,2024-03-18,162,Fairmont San Francisco,5,"950 Mason St, San Francisco, CA 94108","Hot tub, Airport Shuttle, Gym, Pool",559
Seattle,San Francisco,2024-03-18,89,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108","Kitchen/Kitchenette, Parking",225
Seattle,San Francisco,2024-03-18,89,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108","Free WiFi, Pool, Kitchen/Kitchenette",202
Seattle,San Francisco,2024-03-18,89,"The Ritz-Carlton, San Francisco",5,"600 Stockton St, San Francisco, CA 94108","Hot tub, Free Breakfast, Pool, Gym",1031
Seattle,San Francisco,2024-03-18,89,Fairmont San Francisco,5,"950 Mason St, San Francisco, CA 94108","Hot tub, Airport Shuttle, Gym, Pool",559
Chicago,NYC,2024-03-18,143,Four Seasons Hotel New York Downtown,4,"27 Barclay St, New York, NY 10007","Hot tub, Parking, Kitchen/Kitchenette",297
Chicago,NYC,2024-03-18,143,Four Seasons Hotel New York Downtown,4,"27 Barclay St, New York, NY 10007",Pool,385
Chicago,NYC,2024-03-18,143,Four Seasons Hotel New York Downtown,5,"27 Barclay St, New York, NY 10007","Free Breakfast, Parking, Free WiFi, Gym",395
Chicago,NYC,2024-03-18,143,The Peninsula New York,5,"700 5th Ave, New York, NY 10019","Fitness, Airport Shuttle, Free WiFi, Parking, Pet friendly",1354
Los Angeles,NYC,2024-03-18,184,Four Seasons Hotel New York Downtown,4,"27 Barclay St, New York, NY 10007","Hot tub, Parking, Kitchen/Kitchenette",297
Los Angeles,NYC,2024-03-18,184,Four Seasons Hotel New York Downtown,4,"27 Barclay St, New York, NY 10007",Pool,385
Los Angeles,NYC,2024-03-18,184,Four Seasons Hotel New York Downtown,5,"27 Barclay St, New York, NY 10007","Free Breakfast, Parking, Free WiFi, Gym",395
Los Angeles,NYC,2024-03-18,184,The Peninsula New York,5,"700 5th Ave, New York, NY 10019","Fitness, Airport Shuttle, Free WiFi, Parking, Pet friendly",1354
San Diego,NYC,2024-03-18,163,Four Seasons Hotel New York Downtown,4,"27 Barclay St, New York, NY 10007","Hot tub, Parking, Kitchen/Kitchenette",297
San Diego,NYC,2024-03-18,163,Four Seasons Hotel New York Downtown,4,"27 Barclay St, New York, NY 10007",Pool,385
San Diego,NYC,2024-03-18,163,Four Seasons Hotel New York Downtown,5,"27 Barclay St, New York, NY 10007","Free Breakfast, Parking, Free WiFi, Gym",395
San Diego,NYC,2024-03-18,163,The Peninsula New York,5,"700 5th Ave, New York, NY 10019","Fitness, Airport Shuttle, Free WiFi, Parking, Pet friendly",1354
San Francisco,NYC,2024-03-18,146,Four Seasons Hotel New York Downtown,4,"27 Barclay St, New York, NY 10007","Hot tub, Parking, Kitchen/Kitchenette",297
San Francisco,NYC,2024-03-18,146,Four Seasons Hotel New York Downtown,4,"27 Barclay St, New York, NY 10007",Pool,385
San Francisco,NYC,2024-03-18,146,Four Seasons Hotel New York Downtown,5,"27 Barclay St, New York, NY 10007","Free Breakfast, Parking, Free WiFi, Gym",395
San Francisco,NYC,2024-03-18,146,The Peninsula New York,5,"700 5th Ave, New York, NY 10019","Fitness, Airport Shuttle, Free WiFi, Parking, Pet friendly",1354
Seattle,NYC,2024-03-18,178,Four Seasons Hotel New York Downtown,4,"27 Barclay St, New York, NY 10007","Hot tub, Parking, Kitchen/Kitchenette",297
Seattle,NYC,2024-03-18,178,Four Seasons Hotel New York Downtown,4,"27 Barclay St, New York, NY 10007",Pool,385
Seattle,NYC,2024-03-18,178,Four Seasons Hotel New York Downtown,5,"27 Barclay St, New York, NY 10007","Free Breakfast, Parking, Free WiFi, Gym",395
Seattle,NYC,2024-03-18,178,The Peninsula New York,5,"700 5th Ave, New York, NY 10019","Fitness, Airport Shuttle, Free WiFi, Parking, Pet friendly",1354
Los Angeles,Chicago,2024-03-18,151,Four Seasons Hotel Chicago,4,"120 E Delaware Pl, Chicago, IL 60611","Parking, Free Breakfast, Hot tub",209
Los Angeles,Chicago,2024-03-18,151,Four Seasons Hotel Chicago,4,"120 E Delaware Pl, Chicago, IL 60611","Hot tub, Gym, Kitchen/Kitchenette",148
Los Angeles,Chicago,2024-03-18,151,Park Hyatt Chicago,5,"800 N Michigan Ave, Chicago, IL 60611","Free WiFi, Pool, Kitchen/Kitchenette",1397
Los Angeles,Chicago,2024-03-18,151,Trump International Hotel & Tower Chicago,5,"401 N Wabash Ave, Chicago, IL 60611","Free Breakfast, Parking, Hot tub, Gym",1002
NYC,Chicago,2024-03-18,138,Four Seasons Hotel Chicago,4,"120 E Delaware Pl, Chicago, IL 60611","Parking, Free Breakfast, Hot tub",209
NYC,Chicago,2024-03-18,138,Four Seasons Hotel Chicago,4,"120 E Delaware Pl, Chicago, IL 60611","Hot tub, Gym, Kitchen/Kitchenette",148
NYC,Chicago,2024-03-18,138,Park Hyatt Chicago,5,"800 N Michigan Ave, Chicago, IL 60611","Free WiFi, Pool, Kitchen/Kitchenette",1397
NYC,Chicago,2024-03-18,138,Trump International Hotel & Tower Chicago,5,"401 N Wabash Ave, Chicago, IL 60611","Free Breakfast, Parking, Hot tub, Gym",1002
San Diego,Chicago,2024-03-18,211,Four Seasons Hotel Chicago,4,"120 E Delaware Pl, Chicago, IL 60611","Parking, Free Breakfast, Hot tub",209
San Diego,Chicago,2024-03-18,211,Four Seasons Hotel Chicago,4,"120 E Delaware Pl, Chicago, IL 60611","Hot tub, Gym, Kitchen/Kitchenette",148
San Diego,Chicago,2024-03-18,211,Park Hyatt Chicago,5,"800 N Michigan Ave, Chicago, IL 60611","Free WiFi, Pool, Kitchen/Kitchenette",1397
San Diego,Chicago,2024-03-18,211,Trump International Hotel & Tower Chicago,5,"401 N Wabash Ave, Chicago, IL 60611","Free Breakfast, Parking, Hot tub, Gym",1002
San Francisco,Chicago,2024-03-18,108,Four Seasons Hotel Chicago,4,"120 E Delaware Pl, Chicago, IL 60611","Parking, Free Breakfast, Hot tub",209
San Francisco,Chicago,2024-03-18,108,Four Seasons Hotel Chicago,4,"120 E Delaware Pl, Chicago, IL 60611","Hot tub, Gym, Kitchen/Kitchenette",148
San Francisco,Chicago,2024-03-18,108,Park Hyatt Chicago,5,"800 N Michigan Ave, Chicago, IL 60611","Free WiFi, Pool, Kitchen/Kitchenette",1397
San Francisco,Chicago,2024-03-18,108,Trump International Hotel & Tower Chicago,5,"401 N Wabash Ave, Chicago, IL 60611","Free Breakfast, Parking, Hot tub, Gym",1002
Seattle,Chicago,2024-03-18,100,Four Seasons Hotel Chicago,4,"120 E Delaware Pl, Chicago, IL 60611","Parking, Free Breakfast, Hot tub",209
Seattle,Chicago,2024-03-18,100,Four Seasons Hotel Chicago,4,"120 E Delaware Pl, Chicago, IL 60611","Hot tub, Gym, Kitchen/Kitchenette",148
Seattle,Chicago,2024-03-18,100,Park Hyatt Chicago,5,"800 N Michigan Ave, Chicago, IL 60611","Free WiFi, Pool, Kitchen/Kitchenette",1397
Seattle,Chicago,2024-03-18,100,Trump International Hotel & Tower Chicago,5,"401 N Wabash Ave, Chicago, IL 60611","Free Breakfast, Parking, Hot tub, Gym",1002
Chicago,Seattle,2024-03-19,113,Sheraton Grand Seattle,4,"1400 6th Ave, Seattle, WA 98101","Free Breakfast, Fitness, Gym",214
Chicago,Seattle,2024-03-19,113,Thompson Seattle,4,"110 Stewart St, Seattle, WA 98101","Gym, Parking",202
Chicago,Seattle,2024-03-19,113,Sheraton Grand Seattle,5,"1400 6th Ave, Seattle, WA 98101","Free Breakfast, Parking, Gym, Free WiFi",408
Chicago,Seattle,2024-03-19,113,Fairmont Olympic Hotel,5,"411 University St, Seattle, WA 98101","Free WiFi, Hot tub, Fitness, Gym, Airport Shuttle",630
Los Angeles,Seattle,2024-03-19,87,Sheraton Grand Seattle,4,"1400 6th Ave, Seattle, WA 98101","Free Breakfast, Fitness, Gym",214
Los Angeles,Seattle,2024-03-19,87,Thompson Seattle,4,"110 Stewart St, Seattle, WA 98101","Gym, Parking",202
Los Angeles,Seattle,2024-03-19,87,Sheraton Grand Seattle,5,"1400 6th Ave, Seattle, WA 98101","Free Breakfast, Parking, Gym, Free WiFi",408
Los Angeles,Seattle,2024-03-19,87,Fairmont Olympic Hotel,5,"411 University St, Seattle, WA 98101","Free WiFi, Hot tub, Fitness, Gym, Airport Shuttle",630
NYC,Seattle,2024-03-19,197,Sheraton Grand Seattle,4,"1400 6th Ave, Seattle, WA 98101","Free Breakfast, Fitness, Gym",214
NYC,Seattle,2024-03-19,197,Thompson Seattle,4,"110 Stewart St, Seattle, WA 98101","Gym, Parking",202
NYC,Seattle,2024-03-19,197,Sheraton Grand Seattle,5,"1400 6th Ave, Seattle, WA 98101","Free Breakfast, Parking, Gym, Free WiFi",408
NYC,Seattle,2024-03-19,197,Fairmont Olympic Hotel,5,"411 University St, Seattle, WA 98101","Free WiFi, Hot tub, Fitness, Gym, Airport Shuttle",630
San Diego,Seattle,2024-03-19,78,Sheraton Grand Seattle,4,"1400 6th Ave, Seattle, WA 98101","Free Breakfast, Fitness, Gym",214
San Diego,Seattle,2024-03-19,78,Thompson Seattle,4,"110 Stewart St, Seattle, WA 98101","Gym, Parking",202
San Diego,Seattle,2024-03-19,78,Sheraton Grand Seattle,5,"1400 6th Ave, Seattle, WA 98101","Free Breakfast, Parking, Gym, Free WiFi",408
San Diego,Seattle,2024-03-19,78,Fairmont Olympic Hotel,5,"411 University St, Seattle, WA 98101","Free WiFi, Hot tub, Fitness, Gym, Airport Shuttle",630
San Francisco,Seattle,2024-03-19,181,Sheraton Grand Seattle,4,"1400 6th Ave, Seattle, WA 98101","Free Breakfast, Fitness, Gym",214
San Francisco,Seattle,2024-03-19,181,Thompson Seattle,4,"110 Stewart St, Seattle, WA 98101","Gym, Parking",202
San Francisco,Seattle,2024-03-19,181,Sheraton Grand Seattle,5,"1400 6th Ave, Seattle, WA 98101","Free Breakfast, Parking, Gym, Free WiFi",408
San Francisco,Seattle,2024-03-19,181,Fairmont Olympic Hotel,5,"411 University St, Seattle, WA 98101","Free WiFi, Hot tub, Fitness, Gym, Airport Shuttle",630
Chicago,Los Angeles,2024-03-19,168,JW Marriott Los Angeles L.A. LIVE,4,"900 W Olympic Blvd, Los Angeles, CA 90015",Gym,197
Chicago,Los Angeles,2024-03-19,168,"The Westin Bonaventure Hotel & Suites, Los Angeles",4,"404 S Figueroa St, Los Angeles, CA 90071","Kitchen/Kitchenette, Pet friendly",233
Chicago,Los Angeles,2024-03-19,168,The LINE Hotel,5,"3515 Wilshire Blvd, Los Angeles, CA 90010","Pool, Gym, Free Breakfast",1302
Chicago,Los Angeles,2024-03-19,168,"The Westin Bonaventure Hotel & Suites, Los Angeles",5,"404 S Figueroa St, Los Angeles, CA 90071","Pet friendly, Free Breakfast, Kitchen/Kitchenette",1070
NYC,Los Angeles,2024-03-19,195,JW Marriott Los Angeles L.A. LIVE,4,"900 W Olympic Blvd, Los Angeles, CA 90015",Gym,197
NYC,Los Angeles,2024-03-19,195,"The Westin Bonaventure Hotel & Suites, Los Angeles",4,"404 S Figueroa St, Los Angeles, CA 90071","Kitchen/Kitchenette, Pet friendly",233
NYC,Los Angeles,2024-03-19,195,The LINE Hotel,5,"3515 Wilshire Blvd, Los Angeles, CA 90010","Pool, Gym, Free Breakfast",1302
NYC,Los Angeles,2024-03-19,195,"The Westin Bonaventure Hotel & Suites, Los Angeles",5,"404 S Figueroa St, Los Angeles, CA 90071","Pet friendly, Free Breakfast, Kitchen/Kitchenette",1070
San Diego,Los Angeles,2024-03-19,81,JW Marriott Los Angeles L.A. LIVE,4,"900 W Olympic Blvd, Los Angeles, CA 90015",Gym,197
San Diego,Los Angeles,2024-03-19,81,"The Westin Bonaventure Hotel & Suites, Los Angeles",4,"404 S Figueroa St, Los Angeles, CA 90071","Kitchen/Kitchenette, Pet friendly",233
San Diego,Los Angeles,2024-03-19,81,The LINE Hotel,5,"3515 Wilshire Blvd, Los Angeles, CA 90010","Pool, Gym, Free Breakfast",1302
San Diego,Los Angeles,2024-03-19,81,"The Westin Bonaventure Hotel & Suites, Los Angeles",5,"404 S Figueroa St, Los Angeles, CA 90071","Pet friendly, Free Breakfast, Kitchen/Kitchenette",1070
San Francisco,Los Angeles,2024-03-19,66,JW Marriott Los Angeles L.A. LIVE,4,"900 W Olympic Blvd, Los Angeles, CA 90015",Gym,197
San Francisco,Los Angeles,2024-03-19,66,"The Westin Bonaventure Hotel & Suites, Los Angeles",4,"404 S Figueroa St, Los Angeles, CA 90071","Kitchen/Kitchenette, Pet friendly",233
San Francisco,Los Angeles,2024-03-19,66,The LINE Hotel,5,"3515 Wilshire Blvd, Los Angeles, CA 90010","Pool, Gym, Free Breakfast",1302
San Francisco,Los Angeles,2024-03-19,66,"The Westin Bonaventure Hotel & Suites, Los Angeles",5,"404 S Figueroa St, Los Angeles, CA 90071","Pet friendly, Free Breakfast, Kitchen/Kitchenette",1070
Seattle,Los Angeles,2024-03-19,123,JW Marriott Los Angeles L.A. LIVE,4,"900 W Olympic Blvd, Los Angeles, CA 90015",Gym,197
Seattle,Los Angeles,2024-03-19,123,"The Westin Bonaventure Hotel & Suites, Los Angeles",4,"404 S Figueroa St, Los Angeles, CA 90071","Kitchen/Kitchenette, Pet friendly",233
Seattle,Los Angeles,2024-03-19,123,The LINE Hotel,5,"3515 Wilshire Blvd, Los Angeles, CA 90010","Pool, Gym, Free Breakfast",1302
Seattle,Los Angeles,2024-03-19,123,"The Westin Bonaventure Hotel & Suites, Los Angeles",5,"404 S Figueroa St, Los Angeles, CA 90071","Pet friendly, Free Breakfast, Kitchen/Kitchenette",1070
Chicago,San Francisco,2024-03-19,145,Hotel Nikko San Francisco,4,"222 Mason St, San Francisco, CA 94102",Gym,163
Chicago,San Francisco,2024-03-19,145,Hotel Nikko San Francisco,4,"222 Mason St, San Francisco, CA 94102",Hot tub,176
Chicago,San Francisco,2024-03-19,145,Fairmont San Francisco,5,"950 Mason St, San Francisco, CA 94108","Parking, Kitchen/Kitchenette, Pet friendly, Hot tub",1037
Chicago,San Francisco,2024-03-19,145,Fairmont San Francisco,5,"950 Mason St, San Francisco, CA 94108","Pet friendly, Free Breakfast, Gym, Hot tub, Free WiFi",1003
Los Angeles,San Francisco,2024-03-19,56,Hotel Nikko San Francisco,4,"222 Mason St, San Francisco, CA 94102",Gym,163
Los Angeles,San Francisco,2024-03-19,56,Hotel Nikko San Francisco,4,"222 Mason St, San Francisco, CA 94102",Hot tub,176
Los Angeles,San Francisco,2024-03-19,56,Fairmont San Francisco,5,"950 Mason St, San Francisco, CA 94108","Parking, Kitchen/Kitchenette, Pet friendly, Hot tub",1037
Los Angeles,San Francisco,2024-03-19,56,Fairmont San Francisco,5,"950 Mason St, San Francisco, CA 94108","Pet friendly, Free Breakfast, Gym, Hot tub, Free WiFi",1003
NYC,San Francisco,2024-03-19,106,Hotel Nikko San Francisco,4,"222 Mason St, San Francisco, CA 94102",Gym,163
NYC,San Francisco,2024-03-19,106,Hotel Nikko San Francisco,4,"222 Mason St, San Francisco, CA 94102",Hot tub,176
NYC,San Francisco,2024-03-19,106,Fairmont San Francisco,5,"950 Mason St, San Francisco, CA 94108","Parking, Kitchen/Kitchenette, Pet friendly, Hot tub",1037
NYC,San Francisco,2024-03-19,106,Fairmont San Francisco,5,"950 Mason St, San Francisco, CA 94108","Pet friendly, Free Breakfast, Gym, Hot tub, Free WiFi",1003
San Diego,San Francisco,2024-03-19,87,Hotel Nikko San Francisco,4,"222 Mason St, San Francisco, CA 94102",Gym,163
